word,index,count
levnedsmidler,11600,310
levy,11601,743
lex,11602,333
lff,11603,269
lg,11604,830
lgt,11605,462
liability,11606,243
libanon,11607,472
licens,11608,906
licensafgift,11609,365
licensaftale,11610,292
licensaftalen,11611,278
licensen,11612,234
licenser,11613,404
licensing,11614,235
licitation,11615,922
licitationen,11616,588
lide,11617,3465
lidelse,11618,3707
lidelsen,11619,960
lidelser,11620,1794
lidende,11621,817
lider,11622,3099
lidet,11623,948
lidl,11624,699
lidls,11625,289
lidt,11626,25090
lidte,11627,1002
liebe,11628,722
liechtenstein,11629,383
life,11630,491
lift,11631,618
liften,11632,280
lig,11633,1178
lige,11634,19237
ligeartede,11635,313
ligeartet,11636,782
ligebehandling,11637,656
ligebehandlingsloven,11638,733
ligebehandlingslovens,11639,1381
ligebehandlingsnævnet,11640,285
ligebehandlingsprincippet,11641,571
ligedeling,11642,311
ligefrem,11643,634
ligeglad,11644,209
ligegyldigt,11645,440
ligeledes,11646,23177
ligelig,11647,397
ligeligt,11648,606
ligelydende,11649,318
ligeoverfor,11650,611
ligesaa,11651,375
ligesaalidt,11652,243
ligesom,11653,40601
ligestillede,11654,306
ligestilles,11655,1140
ligestillet,11656,381
ligestilling,11657,428
ligeså,11658,310
liget,11659,360
ligge,11660,4941
liggende,11661,4956
ligger,11662,18881
ligget,11663,2633
liggetiden,11664,204
lighed,11665,3599
ligheden,11666,239
ligheder,11667,318
lighedsgrundsætning,11668,547
lighedsgrundsætningen,11669,221
lighedspunkter,11670,227
light,11671,308
lign,11672,2019
ligne,11673,226
lignede,11674,613
lignende,11675,16233
ligner,11676,1173
ligning,11677,223
ligningen,11678,242
ligningsdirektorat,11679,345
ligningsdirektoratet,11680,333
ligningskommissionen,11681,300
ligningsloven,11682,373
ligningslovens,11683,4247
ligningsmyndighederne,11684,988
ligningsrådet,11685,846
ligningsrådets,11686,430
ligningsvejledningen,11687,754
like,11688,280
likvidation,11689,4880
likvidationen,11690,1049
likvidationens,11691,287
likvidationsbo,11692,354
likvidationsboet,11693,733
likvidator,11694,1200
likvidatorer,11695,245
likvidatorerne,11696,390
likvide,11697,774
likvidere,11698,317
likvideret,11699,335
likviditet,11700,1916
likviditeten,11701,666
likviditetsmæssige,11702,233
likviditetsproblemer,11703,271
likviditetsvanskeligheder,11704,213
lilholt,11705,484
lille,11706,8508
lillelund,11707,213
lillian,11708,226
lilly,11709,338
limfjorden,11710,408
limit,11711,318
limited,11712,2045
lind,11713,1566
linda,11714,517
lindahl,11715,203
lindberg,11716,483
linde,11717,826
lindegaard,11718,340
lindencrone,11719,350
lindhardt,11720,226
lindholm,11721,374
lindinger,11722,301
line,11723,1498
liner,11724,223
lines,11725,591
linie,11726,1981
linien,11727,662
linier,11728,541
linje,11729,1345
linjer,11730,354
link,11731,384
linkis,11732,340
links,11733,240
lis,11734,1641
lisa,11735,249
lisbet,11736,263
lisbeth,11737,1617
lisbjerg,11738,214
lise,11739,1222
lissabon,11740,781
list,11741,263
liste,11742,4439
listen,11743,1490
lister,11744,773
listerne,11745,344
litauen,11746,323
liter,11747,1537
litr,11748,258
litra,11749,9761
litteratur,11750,945
litteraturen,11751,398
litterære,11752,214
liv,11753,4261
live,11754,1335
livet,11755,1312
livmoderen,11756,239
livrente,11757,380
livs,11758,288
livsarvinger,11759,1370
livsfare,11760,381
livsforsikring,11761,976
livsforsikringer,11762,280
livsførelse,11763,201
livsstraf,11764,201
livstid,11765,1060
livstruende,11766,295
livsvarig,11767,515
lk,11768,337
lkf,11769,1340
ll,11770,725
ller,11771,458
lloyd,11772,941
lloyds,11773,264
lmr,11774,278
lo,11775,703
loan,11776,234
lock,11777,249
lod,11778,10513
lodberg,11779,356
lodden,11780,365
lodder,11781,437
lodret,11782,524
lodrette,11783,447
lods,11784,689
lodsejer,11785,279
lodsejere,11786,1072
lodsejeren,11787,281
lodsejerne,11788,757
lodsen,11789,367
lodseri,11790,243
lodtrækning,11791,264
loft,11792,984
lofter,11793,429
loftet,11794,1614
log,11795,247
logbog,11796,247
logbogen,11797,248
logi,11798,544
logis,11799,378
logisk,11800,307
logistik,11801,329
logo,11802,1134
logoet,11803,397
lohmann,11804,278
lohse,11805,274
lokal,11806,1266
lokalbanen,11807,231
lokale,11808,4948
lokaler,11809,5511
lokalerne,11810,2733
lokalet,11811,1251
lokaliseret,11812,267
lokalitet,11813,210
lokaliteter,11814,641
lokalområdet,11815,227
lokalplan,11816,3519
lokalplanen,11817,2327
lokalplanens,11818,979
lokalplaner,11819,322
lokalplanforslaget,11820,352
lokalplanområdet,11821,217
lokalt,11822,770
lokdam,11823,619
lokomotivet,11824,276
lokomotivfører,11825,235
lolland,11826,852
lomme,11827,243
lommen,11828,347
london,11829,2431
lone,11830,1979
long,11831,295
look,11832,222
lorentzen,11833,843
lorenzen,11834,1868
losning,11835,1377
losningen,11836,1914
loss,11837,778
losse,11838,674
lossede,11839,225
losseplads,11840,659
lossepladsen,11841,384
losses,11842,369
losset,11843,545
lotte,11844,604
lotteri,11845,208
lotto,11846,330
louis,11847,1333
louise,11848,3153
lov,11849,70006
lovbek,11850,334
lovbekendtgørelse,11851,4551
lovbekendtgørelsens,11852,205
lovbemærkningerne,11853,305
lovbestemmelse,11854,2554
lovbestemmelsen,11855,505
lovbestemmelsens,11856,210
lovbestemmelser,11857,1224
lovbestemt,11858,255
lovbestemte,11859,393
love,11860,5082
lovede,11861,2474
loven,11862,23381
lovene,11863,1096
lovenes,11864,861
lovens,11865,26826
loves,11866,262
lovet,11867,2548
lovforarbejderne,11868,287
lovforslag,11869,5501
lovforslaget,11870,6063
lovforslagets,11871,3360
lovgiver,11872,1068
lovgivers,11873,510
lovgivning,11874,5084
lovgivningen,11875,4119
lovgivningens,11876,900
lovgivningsmagten,11877,575
lovgrundlaget,11878,255
lovhjemmel,11879,1309
lovlig,11880,7407
lovlige,11881,4741
lovliggjort,11882,222
lovliggøre,11883,258
lovliggørelse,11884,1112
lovlighed,11885,1164
lovligheden,11886,1266
lovligt,11887,8294
lovmæssige,11888,265
lovovertrædelse,11889,1691
lovovertrædelsen,11890,607
lovovertrædelsens,11891,204
lovovertrædelser,11892,1562
lovpligtig,11893,507
lovpligtige,11894,641
lovregler,11895,355
lovs,11896,5483
lovsamling,11897,236
lovteksten,11898,513
lovtidende,11899,215
lovudkast,11900,347
lovvalg,11901,472
lovændring,11902,686
lovændringen,11903,1845
lovændringer,11904,265
low,11905,362
loyal,11906,923
loyale,11907,467
loyalt,11908,682
lr,11909,222
lrs,11910,7974
ls,11911,230
lsr,11912,713
lst,11913,885
lstl,11914,311
ltd,11915,4941
ltf,11916,4220
ltr,11917,210
lube,11918,244
lucas,11919,207
ludvig,11920,1115
ludvigsen,11921,736
luft,11922,1410
luften,11923,1157
luftfartslovens,11924,314
luftfartsselskab,11925,408
luftfartsselskaberne,11926,211
luftfartsselskabet,11927,299
luftfartøj,11928,297
luftfartøjer,11929,316
luftfartøjet,11930,361
luftfotos,11931,209
lufthansa,11932,280
lufthavn,11933,1574
lufthavne,11934,724
lufthavnen,11935,1112
lufthavnens,11936,279
luge,11937,470
lugen,11938,288
luger,11939,258
lugerne,11940,269
lugt,11941,937
lugtede,11942,393
lugtgener,11943,260
lukke,11944,1964
lukkede,11945,3137
lukker,11946,269
lukkes,11947,729
lukket,11948,5221
lukketid,11949,482
lukning,11950,1104
lukningen,11951,411
lund,11952,6223
lundbeck,11953,210
lunde,11954,233
lundgaard,11955,324
lunds,11956,450
lundsgaard,11957,345
lundum,11958,593
lunge,11959,231
lungebetændelse,11960,230
lungekræft,11961,254
lungerne,11962,341
lunn,11963,1020
lunøe,11964,687
lurgi,11965,215
lux,11966,206
luxembourg,11967,600
lyd,11968,773
lyde,11969,858
lyden,11970,284
lydende,11971,2128
lyder,11972,2686
lygte,11973,348
lygten,11974,258
lygter,11975,612
lyhne,11976,268
lykke,11977,824
lykkedes,11978,5051
lykkes,11979,691
lyng,11980,259
lyngby,11981,3604
lyngbys,11982,252
lyngbyvej,11983,208
lynge,11984,850
lyngesen,11985,209
lyngsø,11986,718
lynæs,11987,276
lyonnais,11988,293
lys,11989,3996
lyse,11990,480
lyses,11991,353
lyset,11992,4201
lysning,11993,1212
lysningen,11994,228
lyst,11995,3732
lyste,11996,536
lystrup,11997,232
lå,11998,14116
låg,11999,336
låge,12000,208
lågen,12001,368
låget,12002,221
lån,12003,14041
låne,12004,1362
låneaftale,12005,375
låneaftalen,12006,639
lånebeløbet,12007,291
låneforhold,12008,289
lånekapital,12009,334
lånene,12010,1246
låneoptagelse,12011,249
låneoptagelsen,12012,224
låneprovenuet,12013,355
lånet,12014,6505
lånetilbud,12015,289
lånets,12016,872
långiver,12017,550
lånt,12018,1144
låntager,12019,496
lånte,12020,1311
lår,12021,507
lås,12022,222
låse,12023,397
låsen,12024,253
låst,12025,621
låste,12026,228
læ,12027,200
læder,12028,374
lægdommere,12029,478
læge,12030,11335
lægeattest,12031,456
lægebehandling,12032,398
lægeerklæring,12033,2013
lægeerklæringen,12034,540
lægeerklæringer,12035,922
lægefaglig,12036,468
lægefaglige,12037,405
lægehjælp,12038,325
lægekonsulent,12039,697
lægelig,12040,1133
lægelige,12041,3610
lægeligt,12042,775
lægelovens,12043,399
lægemiddel,12044,1036
lægemiddellovens,12045,203
lægemiddelstyrelsen,12046,528
lægemidler,12047,1742
lægemidlet,12048,444
lægen,12049,3089
lægens,12050,662
lægepraksis,12051,202
læger,12052,2166
lægerne,12053,945
lægernes,12054,213
lægers,12055,393
læges,12056,468
lægesekretær,12057,209
lægeundersøgelse,12058,484
lægeundersøgelsen,12059,374
lægge,12060,9895
lægger,12061,12094
lægges,12062,45231
lægter,12063,353
læk,12064,208
lækage,12065,278
lænden,12066,565
lænderyggen,12067,246
lændesmerter,12068,323
længde,12069,3287
længden,12070,1239
længe,12071,7510
længer,12072,229
længere,12073,25267
længerevarende,12074,1133
længst,12075,809
længstetid,12076,907
længstetiden,12077,386
længstlevende,12078,1410
længstlevendes,12079,573
lære,12080,1284
lærebog,12081,1115
lærer,12082,2382
lærere,12083,1251
læreren,12084,252
lærerforening,12085,513
lærerne,12086,413
lærernes,12087,247
lærling,12088,489
lærlinge,12089,456
lærlingelovens,12090,320
lærlingen,12091,318
lært,12092,591
lærte,12093,737
læs,12094,956
læse,12095,1631
læser,12096,589
læses,12097,841
læsion,12098,1064
læsionen,12099,342
læsioner,12100,1172
læsionerne,12101,251
læsning,12102,680
læsningen,12103,469
læsse,12104,313
læsset,12105,1066
læst,12106,2163
læste,12107,1548
læsø,12108,531
løb,12109,7172
løbe,12110,3335
løbende,12111,13775
løber,12112,2146
løbet,12113,10933
løbetid,12114,1355
løbetiden,12115,217
løbsk,12116,240
lød,12117,1807
løft,12118,891
løfte,12119,3342
løftede,12120,512
løfter,12121,459
løftes,12122,346
løftet,12123,4181
løgn,12124,245
løgstør,12125,845
løkken,12126,679
løn,12127,25207
lønarbejde,12128,200
lønforhøjelse,12129,251
lønindeholdelse,12130,437
lønindkomst,12131,444
lønindtægt,12132,643
lønkonto,12133,255
lønkrav,12134,745
lønmodtager,12135,1347
lønmodtagere,12136,1007
lønmodtageren,12137,1573
lønmodtagerens,12138,430
lønmodtageres,12139,362
lønmodtagerne,12140,219
lønmodtagernes,12141,1753
lønnede,12142,200
lønnedgang,12143,266
lønnen,12144,3418
lønnes,12145,213
lønnet,12146,797
lønning,12147,695
lønninger,12148,1058
lønningerne,12149,208
lønnings,12150,291
lønningsklasse,12151,401
lønramme,12152,236
lønseddel,12153,256
lønsedler,12154,532
lønstigning,12155,218
lønsum,12156,206
lønsumsafgift,12157,222
løntilgodehavende,12158,200
løntillæg,12159,318
løntilskud,12160,282
løntrin,12161,259
lønudbetaling,12162,334
lønudbetalingen,12163,222
lønudbetalinger,12164,228
lønudgifter,12165,342
lørdag,12166,2787
lørdage,12167,211
lørdagen,12168,569
løs,12169,1567
løse,12170,2976
løser,12171,226
løses,12172,1032
løsladelse,12173,984
løsladelsen,12174,454
løslades,12175,421
løsladt,12176,1744
løsnet,12177,292
løsning,12178,6223
løsningen,12179,626
løsninger,12180,909
løst,12181,3292
løste,12182,301
løsøre,12183,2550
løsøreejerpantebrev,12184,207
løsøregenstande,12185,292
løsørepantebrev,12186,305
løsøret,12187,394
løvbjerg,12188,231
løvrigt,12189,1437
m,12190,164189
ma,12191,288
maa,12192,68755
maade,12193,12853
maader,12194,249
maal,12195,908
maaler,12196,273
maalet,12197,466
maaned,12198,7947
maaneden,12199,337
maaneder,12200,5503
maanederne,12201,287
maaneders,12202,1888
maanedlig,12203,1228
maanedlige,12204,359
maaneds,12205,558
maaske,12206,955
maatte,12207,39319
maattet,12208,1792
mad,12209,1957
made,12210,821
maden,12211,330
madopar,12212,245
mads,12213,2612
madsen,12214,11190
madsens,12215,1046
maersk,12216,478
mag,12217,433
magasin,12218,1143
magasiner,12219,282
magasinet,12220,420
magdalene,12221,205
magenta,12222,214
mageskifte,12223,263
magistrat,12224,1238
magistraten,12225,1627
magistratens,12226,860
magistrats,12227,259
magna,12228,215
magnus,12229,771
magnussen,12230,382
magt,12231,14015
magtanvendelse,12232,440
magtede,12233,242
magter,12234,233
magtfordrejning,12235,238
magtpåliggende,12236,214
mahé,12237,321
mai,12238,704
mail,12239,11333
mailadresse,12240,262
mailen,12241,2755
mailkorrespondance,12242,578
mailkorrespondancen,12243,224
mails,12244,1768
main,12245,284
maintenance,12246,220
maire,12247,1030
maj,12248,104078
majeure,12249,592
major,12250,366
majoritet,12251,461
majs,12252,631
make,12253,333
makedonien,12254,229
maksimal,12255,512
maksimale,12256,1252
maksimalpris,12257,328
maksimalprisen,12258,234
maksimalt,12259,2120
maksimum,12260,1269
male,12261,303
malede,12262,220
malene,12263,284
maler,12264,518
malerarbejde,12265,369
maleri,12266,374
malerier,12267,584
maleriet,12268,706
malermester,12269,827
malet,12270,758
maling,12271,1121
malling,12272,381
malmø,12273,791
malt,12274,334
malta,12275,236
man,12276,125279
management,12277,1456
manager,12278,925
mand,12279,16192
mandag,12280,3458
mandagen,12281,662
mandant,12282,314
mandanter,12283,247
mandat,12284,456
mandatar,12285,8373
mandatarius,12286,315
mandatsvig,12287,381
manddrab,12288,3144
manden,12289,4219
mandens,12290,1390
mandlige,12291,520
mands,12292,1624
mandskab,12293,1100
mandskabet,12294,705
mandsperson,12295,267
manfred,12296,227
mange,12297,25988
mangel,12298,7239
mangelen,12299,224
mangelfuld,12300,2437
mangelfulde,12301,1874
mangelfuldt,12302,1358
mangeårig,12303,298
mangeårige,12304,453
mangle,12305,582
manglede,12306,3832
manglen,12307,1066
manglende,12308,20977
mangler,12309,13519
manglerne,12310,1980
manglet,12311,708
manko,12312,412
mann,12313,307
manning,12314,679
mannitol,12315,230
manuel,12316,463
manuelle,12317,240
manuelt,12318,553
manufacturing,12319,396
manufakturhandler,12320,396
manuskript,12321,207
many,12322,209
manøvre,12323,592
manøvrer,12324,267
mappe,12325,473
mappen,12326,212
march,12327,270
marcus,12328,207
marcussen,12329,285
maren,12330,783
margarine,12331,447
margin,12332,810
margit,12333,359
margrete,12334,209
margrethe,12335,1673
maria,12336,622
mariager,12337,441
marianne,12338,3039
maribo,12339,1165
marie,12340,7433
marine,12341,815
marineministeriet,12342,236
marinus,12343,656
maritime,12344,392
marius,12345,1536
mark,12346,3522
markant,12347,1319
markante,12348,311
marked,12349,6111
markeder,12350,891
markederne,12351,236
markedet,12352,7512
markedets,12353,294
markedsandel,12354,751
markedsandele,12355,265
markedsforhold,12356,210
markedsforholdene,12357,233
markedsforstyrrelse,12358,506
markedsføre,12359,1478
markedsfører,12360,502
markedsføres,12361,609
markedsføring,12362,5041
markedsføringen,12363,1373
markedsføringsloven,12364,2229
markedsføringslovens,12365,4444
markedsføringsmateriale,12366,404
markedsføringsskik,12367,957
markedsføringstilladelse,12368,371
markedsført,12369,1511
markedsførte,12370,540
markedsleje,12371,220
markedslejen,12372,676
markedsmæssige,12373,262
markedsposition,12374,233
markedspris,12375,309
markedsprisen,12376,555
markedsundersøgelse,12377,237
markedsvilkår,12378,313
markedsværdi,12379,852
markedsværdien,12380,757
marken,12381,1632
marker,12382,643
markere,12383,210
markerede,12384,237
markeret,12385,873
markering,12386,246
markerne,12387,349
market,12388,643
marketing,12389,944
markets,12390,293
markjorder,12391,628
markussen,12392,296
markvej,12393,322
marokko,12394,433
mars,12395,203
marstal,12396,431
marstrand,12397,214
martens,12398,264
martensen,12399,225
martha,12400,270
martin,12401,3741
martinsen,12402,230
martinus,12403,250
marts,12404,107794
mary,12405,397
maskerede,12406,257
maskeret,12407,766
maskin,12408,268
maskinarbejder,12409,555
maskine,12410,3312
maskinen,12411,5678
maskinens,12412,681
maskiner,12413,5884
maskinerne,12414,2207
maskinernes,12415,202
maskinfabrik,12416,998
maskinfabrikken,12417,335
maskinforretning,12418,205
maskinmester,12419,918
maskinpistol,12420,211
maskinrummet,12421,331
maskinstation,12422,518
massage,12423,321
masse,12424,984
massekrav,12425,1003
masser,12426,220
massiv,12427,379
massive,12428,434
massivt,12429,290
mast,12430,518
masten,12431,550
master,12432,903
matas,12433,207
material,12434,271
materiale,12435,12451
materialer,12436,3040
materialerne,12437,412
materialesamling,12438,628
materialet,12439,3400
materialevalg,12440,220
materialier,12441,225
materiel,12442,2416
materielle,12443,1566
materiellet,12444,316
materielt,12445,757
mathias,12446,416
mathiasen,12447,508
mathiesen,12448,798
mathilde,12449,319
matr,12450,27750
matrikel,12451,422
matrikelkortet,12452,269
matrikelnummer,12453,249
matrikelnumre,12454,372
matrikelstyrelsen,12455,220
matriklen,12456,311
matrikuleret,12457,350
matrikulære,12458,279
matros,12459,841
matroser,12460,211
matte,12461,216
matter,12462,410
mave,12463,289
maven,12464,783
max,12465,2148
maximum,12466,270
maxistrå,12467,228
may,12468,1327
mazda,12469,651
mb,12470,225
mc,12471,565
mco,12472,848
mct,12473,496
md,12474,1078
mdl,12475,205
mdr,12476,1850
me,12477,527
means,12478,266
measures,12479,222
meat,12480,310
med,12481,1281717
medansvar,12482,729
medansvarlig,12483,422
medarbejder,12484,6033
medarbejderaktier,12485,287
medarbejdere,12486,11902
medarbejderen,12487,1713
medarbejderens,12488,458
medarbejderes,12489,368
medarbejderne,12490,3741
medarbejdernes,12491,611
medarbejders,12492,309
medbragt,12493,783
medbragte,12494,1216
medbringe,12495,340
medbringende,12496,298
meddelagtighed,12497,361
meddele,12498,8155
meddelelse,12499,13493
